"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2"
,,,,,"La Mesa, California, United States","295256992189",,"9000","US $9,000.00","mape-8386",,"","2021 Mosaic PL  David Beckham Mosaic Prizm Gold Auto PSA 10/10 #/10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/295256992189",,,"Ships from United States","8 watchers",
,,,,,"Lake Katrine, New York, United States","185327157171",,"9000","US $9,000.00","chrisecto",,"","2021 ILLUSIONS MAC JONES ROOKIE ENDORSEMENTS AUTO 19/125 PSA 10 - POP 1!!!!!!!!!","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/185327157171",,,"Ships from United States",,
,,,,,"Staten Island, New York, United States","255371897741",,"9000","US $9,000.00","onepizza",,"","2003 Dwyane Wade #131 Ultimate Rookie Collection Autograph BGS 9.5 MT /250","Sports Trading Card",,"https://www.ebay.com/itm/255371897741",,,"Ships from United States",,
,,,,,"Staten Island, New York, United States","255471750138",,"9000","US $9,000.00","onepizza",,"","1997 Brown's Boxing Floyd Mayweather #51 BGS 9 - Best Floyd Rookie Card - 50-0","Sports Trading Card",,"https://www.ebay.com/itm/255471750138",,,"Ships from United States","12 watchers",
,,,,,"Dallas, Texas, United States","264723142201",,"9000","US $9,000.00","ddbbbb",,"","ZION WILLIAMSON/BARRETT 2019-20 CONTENDERS D/P COLL CONN SIG 15/23 BGS 9.5/AU 9","Sports Trading Card",,"https://www.ebay.com/itm/264723142201",,,"Ships from United States",,
,,,,,"Quincy, Massachusetts, United States","154584087347",,"9000","US $9,000.00","pav-2004",,"","2009 MikeTrout Bowman Sterling Prospects AUTO RC BGS 9.5 Gem Mint Auto 10 ~ GOAT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/154584087347",,,"Ships from United States",,
,,,,,"Fullerton, California, United States","255763773976",,"9000","US $9,000.00","maut1234",,"","2020 Crown Royale Kaboom Anthony Edwards PSA 10 #21 And Rookie Card Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/255763773976",,,"Ships from United States","22 watchers",
,,,,,"Portland, Oregon, United States","354435146592",,"9000","US $9,000.00","antseg-6465",,"","1988 Basket 16 Las Estrellas De LaNBA Michael Jordan #14 PSA 5 EX","Sports Trading Card",,"https://www.ebay.com/itm/354435146592",,,"Ships from United States",,
,,,,,"Salt Lake City, Utah, United States","165371203156",,"8990","US $8,990.00","thequintin",,"","*BGS Black Label* 2020 -Topps Now Formula 1 - Lewis Hamilton - Racing Card #9 10","Sports Trading Card",,"https://www.ebay.com/itm/165371203156",,,"Ships from United States","7 watchers",
,,,,,"Rochester, Michigan, United States","363647747139",,"9000","US $9,000.00","the_pitstop",,"","Kobe Bryant 2015-16 Panini Prizm Veteran Signatures #VS-KB Auto 9/25 PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/363647747139",,,"Returns accepted","Ships from United States","18 watchers"
,,,,,"Long Beach, California, United States","385155376434",,"8999.95","US $8,999.95","7thinningstretch_ig",,"","KOBE BRYANT 2007-08 UPPER DECK CHRONOLOGY AUTO #158 /99 BGS 9 10 MINT UD LAKERS","Sports Trading Card",,"https://www.ebay.com/itm/385155376434",,,"Returns accepted","Ships from United States","42 watchers"
,,,,,"Kerrville, Texas, United States","225194537123",,"9000","US $9,000.00","southpawtracy",,"","Tom Brady Gem Mint GRADED ROOKIE CARD","Sports Trading Card","Does not apply","https://www.ebay.com/itm/225194537123",,,"Ships from United States",,
,,,,,"Staten Island, New York, United States","224970054043",,"9000","US $9,000.00","pinochlebunch",,"PSA 10 Auto","2022 Panini Prizm UFC Khamzat Chimaev Mojo Autograph /25 Auto Has PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/224970054043",,,"Ships from United States","9 watchers",
,,,,,"Ho-Ho-Kus, New Jersey, United States","175442127917",,"9000","US $9,000.00","akam0202",,"","1952 TOPPS #261 WILLIE MAYS PSA 3 Beautiful Card","Sports Trading Card",,"https://www.ebay.com/itm/175442127917",,,"Returns accepted","Ships from United States",
,,,,,"Kansas City, Missouri, United States","155198110154",,"9000","US $9,000.00","kcfutures9",,"","2003 Topps Black Lebron James RC 349/500 PSA 8 NM-MT",,"Does Not Apply","https://www.ebay.com/itm/155198110154",,,"Free shipping and returns","Ships from United States",
,,,,,"Las Vegas, Nevada, United States","134357759636",,"9000","US $9,000.00","gamedaycardbreaks2016",,"","1968 Topps Mets Rookies Nolan Ryan & Jerry Koosman Rookie Card #177 Graded PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/134357759636",,,"Ships from United States","21 watchers",
,,,,,"Plumsteadville, Pennsylvania, United States","313869488835",,"9000","US $9,000.00","www.707sportscards.com",,"","1952 Topps 312 Jackie Robinson PSA 2 (4183)","Sports Trading Card",,"https://www.ebay.com/itm/313869488835",,,"Free shipping and returns","Ships from United States","9 watchers"
,,,,,"Maineville, Ohio, United States","234813131841",,"9000","US $9,000.00","sports513cards",,"","2020 Joe Burrow Panini Spectra Aspiring LOGO RPA Auto Nebula # 1/2 PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/234813131841",,,"Ships from United States","8 watchers",
,,,,,"Newport News, Virginia, United States","393306781203",,"9000","US $9,000.00","jobr7146",,"","1997-98 Skybox Metal Universe #23 Michael Jordan SGC 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/393306781203",,,"Ships from United States","36 watchers",
,,,,,"Hammond, Louisiana, United States","125190462669",,"9000","US $9,000.00","izzy1989izzy",,"","2020 PANINI PRIZM ZION WILLIAMSON MOJO PRIZM AUTO PSA 9/10 Auto POP 2 RARE 22/25","Sports Trading Card",,"https://www.ebay.com/itm/125190462669",,,"Ships from United States",,
,,"Does not apply","Does not apply",,"Scottsdale, Arizona, United States","325299077485","Does not apply","9000","US $9,000.00","thovore",,"","2016 BOWMAN CHROME True Blue Fernando Tatis Jr AUTO 46/150 PSA 9 Padres","DDA","Does not apply","https://www.ebay.com/itm/325299077485",,,"Ships from United States",,
,,,,,"Kansas City, Missouri, United States","165767524023",,"9000","US $9,000.00","kcfutures9",,"","1953 Topps Mickey Mantle #82 PSA 5 EX HOF YANKEES","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/165767524023",,,"Free shipping and returns","Ships from United States","10 watchers"
,,,,,"Los Angeles, California, United States","185692045989",,"9000","US $9,000.00","greenfankc",,"","2019 Bowman Chrome Julio Rodriguez Blue Refractor Auto 019/150 BGS All Subs 9.5+",,,"https://www.ebay.com/itm/185692045989",,,"Ships from United States","7 watchers",
,,,,,"Naples, Florida, United States","125652148344",,"9000","US $9,000.00","sportsandsorts",,"","2020 Panini Contenders Joe Burrow Team Helmet - Auto #101 PSA 10/10","Sports Trading Card",,"https://www.ebay.com/itm/125652148344",,,"Ships from United States",,
,,,,,"Cranberry Township, Pennsylvania, United States","334523377887",,"9000","US $9,000.00","jomil-447",,"","Patrick Mahomes 2017 Donruss Optic Holo Prizm RC AUTO #D 69/99 PSA 9 Clean Auto!","Sports Trading Card",,"https://www.ebay.com/itm/334523377887",,,"Ships from United States","26 watchers",
,,,,,"Springdale, Arkansas, United States","294430349315",,"9000","US $9,000.00","prater21",,"","2004-05 Topps Chrome Xfractor Lebron James 90/110 PSA 7","Sports Trading Card",,"https://www.ebay.com/itm/294430349315",,,"Free shipping and returns","Ships from United States","7 watchers"
,,,,,"Rhode Island, United States","314265815715",,"9000","US $9,000.00","yepbg",,"","1973 Topps Pin-Ups Johnny Bench PSA 9 Cincinnati Reds HOF",,,"https://www.ebay.com/itm/314265815715",,,"Ships from United States",,
,,,,,"Rhode Island, United States","394370472740",,"9000","US $9,000.00","yepbg",,"","1973 Topps Pin-Ups Tom Seaver PSA 9 New York Mets HOF",,,"https://www.ebay.com/itm/394370472740",,,"Ships from United States",,
,,,,,"Plumsteadville, Pennsylvania, United States","194811468279",,"9000","US $9,000.00","www.707sportscards.com",,"","1968 Topps 247 (R) Bench / Tompkins PSA 9 (8008)","Sports Trading Card",,"https://www.ebay.com/itm/194811468279",,,"Free shipping and returns","Ships from United States","7 watchers"
,,,,,"Honolulu, Hawaii, United States","275479772727",,"8925","US $8,925.00","oahusportscards",,"","2017 Prizm PATRICK MAHOMES #269 Silver w/ Red Ink On-Card Auto RC PSA 9/10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/275479772727",,,"Ships from United States",,
,,,,,"Bakersfield, California, United States","384869694987",,"9000","US $9,000.00","hotboxcards",,"","2019-20 Panini Mosaic FOTL Ja Morant Pink Swirl Rookie /11 PSA 10 RC POP 3","Sports Trading Card",,"https://www.ebay.com/itm/384869694987",,,"Ships from United States","7 watchers",
,,,,,"Rock Island, Illinois, United States","133894450613",,"9000","US $9,000.00","leatherneck08",,"","DAK PRESCOTT 2016 Panini Flawless RC Auto RPA 🔥 #1/10 🔥 BGS 9.5/10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/133894450613",,,"Ships from United States","6 watchers",
,,,,,"Cincinnati, Ohio, United States","134359905437",,"9000","US $9,000.00","adlit-82",,"","2022 ABSOLUTE MALIK WILLIS GOLD KABOOM! 6/10 PSA MINT 9 RC SSP CASE HIT! Titans","Sports Trading Card",,"https://www.ebay.com/itm/134359905437",,,"Ships from United States","6 watchers",
,,,,,"Denver, Colorado, United States","154831902118",,"9000","US $9,000.00","eri_558",,"","2018 Panini Prizm Miles Bridges White Sparkle Prizm SSP Rookie RC PSA 10 Pop 9","Sports Trading Card",,"https://www.ebay.com/itm/154831902118",,,"Ships from United States",,
,,,,,"Miami, Florida, United States","394237891140",,"9000","US $9,000.00","bitchizer",,"","joe burrow donruss optic gold vinyl 2021 Bengals Psa 9 1/1 One Of One","Sports Trading Card",,"https://www.ebay.com/itm/394237891140",,,"Ships from United States",,
,,,,,"Chicago, Illinois, United States","325384531027",,"8999.99","US $8,999.99","hobby2habit",,"","Aaron Judge RC 1st 2013 Bowman Chrome Auto Rookie BGS 10/10 PRISTINE Yankees","Sports Trading Card",,"https://www.ebay.com/itm/325384531027",,,"Ships from United States",,
,,,,,"Arlington, Texas, United States","255822925494",,"9000","US $9,000.00","alotofrookies",,"","1986-87 Fleer #57 Michael Jordan Rookie Card BGS BCCG 9 Near Mint+",,"662225829820","https://www.ebay.com/itm/255822925494",,,"Ships from United States",,
,,,,,"Marlton, New Jersey, United States","165484913210",,"8999.99","US $8,999.99","libertybellbreaks",,"","TRAE YOUNG 2018-19 GOLD STANDARD ROOKIE SUPER PRIME PATCH AUTO #1/1 PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/165484913210",,,"Ships from United States",,
,,,,,"Mokena, Illinois, United States","154287180366",,"9000","US $9,000.00","huels2006",,"","2018 Bowmans Best Juan Soto orange BGS 10 Pristine SP RC Rookie card #1/25 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/154287180366",,,"Ships from United States","12 watchers",
,,,,,"Lancaster, Pennsylvania, United States","265827678573",,"8999.99","US $8,999.99","kes935",,"","PSA 10/10 JULIO RODRIGUEZ AUTO 2019 Bowman's Best GOLD REFRACTOR /50 RC GEM MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/265827678573",,,"Free shipping and returns","Ships from United States","12 watchers"
,,,,,"Chesapeake, Virginia, United States","284705486461",,"8999.99","US $8,999.99","dvenom8",,"","BRADLEY BEAL 2012-13 Select Prizms RC Gold Patch Auto /10 BGS 9.5/10","Sports Trading Card",,"https://www.ebay.com/itm/284705486461",,,"Returns accepted","Ships from United States","5 watchers"
,,,,,"Hauppauge, New York, United States","385238818055",,"8999.99","US $8,999.99","sokolsports",,"","2018 Panini Prizm Trae Young Pink Pulsar RC /42 #78 PSA GEM MT 10","Sports Trading Card",,"https://www.ebay.com/itm/385238818055",,,"Returns accepted","Ships from United States","5 watchers"
,,,,,"Los Angeles, California, United States","224792841564",,"8999.99","US $8,999.99","tgold303",,"","Drew Romo 2020 1st Bowman Draft Chrome Red Wave Refractor Auto /5  PSA 9 POP 1!","Sports Trading Card",,"https://www.ebay.com/itm/224792841564",,,"Ships from United States","6 watchers",
,,,,,"Lancaster, Pennsylvania, United States","263150147620",,"8999.99","US $8,999.99","kes935",,"","BGS 9.5 w/10 AARON JUDGE 2013 Bowman Chrome RED WAVE REFRACTOR RC #/25 GEM MINT",,"Does not apply","https://www.ebay.com/itm/263150147620",,,"Ships from United States","24 watchers",
,,,,,"Fort Walton Beach, Florida, United States","144503990904",,"8999.99","US $8,999.99","dobermanboy30",,"","2014 Bowman Chrome Red Refractor Tom Brady 9/25 PSA 9 MINT NO PSA10s EXIST TOPPS","Sports Trading Card",,"https://www.ebay.com/itm/144503990904",,,"Ships from United States",,
,,,,,"Kew Gardens, New York, United States","275500562907",,"8999.99","US $8,999.99","sollyscards",,"","Mark Messier 2008 PSA 10 RARE POP 1 Sign of the Times Auto UD SP Authentic NYR","Sports Trading Card",,"https://www.ebay.com/itm/275500562907",,,"Ships from United States",,
,,,,,"Freeland, Maryland, United States","124012600493",,"8999.99","US $8,999.99","darby-s",,"","1909 T206 Tobacco  Murr'y ERROR Murray PSA 3 TOUGH Variation Sweet Caporal","Sports Trading Card","Does not apply","https://www.ebay.com/itm/124012600493",,,"Free shipping and returns","Ships from United States",
,,,,,"Atlanta, Georgia, United States","225255727494",,"8999.99","US $8,999.99","deezcards_13",,"","2021 Panini Prizm Trevor Lawrence Manga SP Rookie RC PSA 10 GEM Jaguars Case Hit","Sports Trading Card",,"https://www.ebay.com/itm/225255727494",,,"Ships from United States","13 watchers",
,,,,,"Pittsburgh, Pennsylvania, United States","224990947192",,"8999.99","US $8,999.99","www.buynicecards",,"","2007-08 Kobe Bryant Upper Deck UD Black American Flag Patch Silver Ink Auto /25","Sports Trading Card",,"https://www.ebay.com/itm/224990947192",,,"Returns accepted","Ships from United States",
,,,,,"Chesapeake, Virginia, United States","234697010299",,"8999.99","US $8,999.99","mohawksportscards",,"","2011 Topps Update Mike Trout Wal-mart Blue Border #us175 Psa 10 Gem Mint Mt Rc","Sports Trading Card",,"https://www.ebay.com/itm/234697010299",,,"Free shipping and returns","Ships from United States","26 watchers"
,,,,,"South San Francisco, California, United States","325158171144",,"8999.99","US $8,999.99","spacemanspif",,"","2013 Spectra Giannis Antetokounmpo Rookie Patch Auto RPA RC /99 BGS 9.5 (VAULT)","Sports Trading Card",,"https://www.ebay.com/itm/325158171144",,,"Ships from United States","18 watchers",
,,,,,"Pittsburgh, Pennsylvania, United States","234740357855",,"8999.99","US $8,999.99","www.buynicecards",,"","2003-04 Gary Payton UD Exquisite Emblems of Endorsement Patch Auto /15 BGS 8","Sports Trading Card",,"https://www.ebay.com/itm/234740357855",,,"Returns accepted","Ships from United States",
,,,,,"Nassau, New York, United States","203281783632",,"8999.99","US $8,999.99","fig.i.t.h",,"","2011 TOPPS UPDATE MIKE TROUT ROOKIE RC #US175 PSA 10 GEM MINT",,,"https://www.ebay.com/itm/203281783632",,,"Ships from United States","5 watchers",
,,,,,"Akron, New York, United States","164531207364",,"8999.99","US $8,999.99","mastermark11",,"","Trae Young 2018-19 Select /13 BGS 9.5 Neon Orange Pulsar Prizm SP Rookie RC","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164531207364",,,"Returns accepted","Ships from United States","9 watchers"
,,,,,"Dallas, Texas, United States","304698518561",,"9000","US $9,000.00","ddbbbb",,"","TREVOR LAWRENCE 2021 PANINI INSTANT ROOKIE LOGO NFL SHIELD 1/1 #RLS1 NM-MT PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/304698518561",,,"Ships from United States",,
,,,,,"Dallas, Texas, United States","165687882840",,"8999.99","US $8,999.99","thadbb9",,"","2003 Netpro Internatial Serena Williams Signed Rookie /500 BGS 8.5 NM-MT 10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/165687882840",,,"Ships from United States","5 watchers",
,,,,,"Tipp City, Ohio, United States","234436875561",,"8999.99","US $8,999.99","nextlevel10",,"","2020 Bowman Chrome Jasson Dominguez Refractor Auto #/499 PSA 10 w10 Auto LOW POP","Sports Trading Card",,"https://www.ebay.com/itm/234436875561",,,"Ships from United States","6 watchers",
,,,,,"Plano, Texas, United States","265947336206",,"8999.99","US $8,999.99","ig_locust.cards",,"","2020 Panini Flawless Rookie Patch Auto RPA Justin Herbert Bronze /6 BGS 8.5/10","Sports Trading Card",,"https://www.ebay.com/itm/265947336206",,,"8 watchers",,
,,,,,"Saint Joseph, Missouri, United States","234383655113",,"8999.99","US $8,999.99","court-mat",,"","2017 RC PATRICK MAHOMES AUTO PANINI DRAFT PICKS PSA MNT 10 AUTO CARD *READ*⬇️","Sports Trading Card",,"https://www.ebay.com/itm/234383655113",,,"Ships from United States",,
,,,,,"Chattanooga, Tennessee, United States","334566994352",,"8999.99","US $8,999.99","bigproducing12_9",,"","2005 Aaron Rodgers Topps Pristine Rare Rookie Auto /100 Packers #146 Pop 2","Sports Trading Card",,"https://www.ebay.com/itm/334566994352",,,"Ships from United States",,
"1","1 available",,,,"New York, New York, United States","353355474775",,"8999.99","US $8,999.99","gradedexchange","1","","PSA 10 MICHAEL JORDAN 1989-90 FLEER STICKER INSERT CHICAGO BULLS GOAT GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/353355474775",,,"Free shipping and returns","Last item available","Ships from United States"
,,,,,"United States, United States","185502853031",,"8999.99","US $8,999.99","gm_nos_muscle",,"","1996-97 Fleer Metal Kobe Bryant Freshly Forged Rookie RC #3 PSA 10 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/185502853031",,,"Ships from United States","6 watchers",
